District,Tehsil,Village/Town,Property_Type,Ownership,Size_sq_m,Market_Price,Stamp_Duty%,Registration%,Broker%,Population,Amenities,Road_Access,Nearest_Neigh_km
Sehore,Budhni,Bamuliya Mal,Mixed-use,Government,12609.6,70768959,5.0,2,5,10698,11,Yes,5.4
Sehore,Shyampur,Chandbad,Commercial,Private,3460.2,9212125,6.0,3,0,6387,11,Yes,4.2
Sehore,Sehore,Jamuniya,Agricultural,Institutional,7476.9,22108149,6.0,3,2,9620,7,No,13.5
Sehore,Shyampur,Bamuliya Mal,Industrial,Institutional,12399.1,58064963,6.0,2,0,5826,6,Yes,17.0
Sehore,Ichhawar,Pipalkheda,Industrial,Cooperative,3976.2,12101907,7.5,3,1,6836,15,Yes,3.4
Sehore,Ashta,Bhatkhedi,Industrial,Private,3890.0,17408312,5.0,3,2,2959,1,Yes,5.9
Sehore,Budhni,Banet Mal,Mixed-use,Cooperative,6690.7,31093722,5.0,3,1,880,4,No,1.7
Sehore,Budhni,Bagmau,Mixed-use,Institutional,10086.4,63132566,6.0,3,2,10328,2,Yes,4.6
Sehore,Rehti,Jawar,Mixed-use,Private,9418.5,83929453,5.0,2,5,9268,9,No,18.0
Sehore,Sehore,Pipalia,Commercial,Cooperative,10100.5,66003874,5.0,3,1,3444,4,Yes,0.1
Sehore,Ashta,Rampura,Mixed-use,Private,11071.2,54564679,5.0,3,1,2129,10,Yes,10.6
Sehore,Rehti,Paraswada,Agricultural,Cooperative,5478.8,31715589,6.0,2,3,360,12,Yes,7.1
Sehore,Sehore,Pandharinath,Residential,Institutional,3296.3,27123694,7.5,2,0,5163,14,Yes,12.6
Sehore,Shyampur,Rasuliya,Residential,Government,679.0,1096236,7.5,2,1,1831,7,No,5.8
Sehore,Jawar,Paraswada,Residential,Institutional,14975.3,43632845,5.0,2,2,4077,2,Yes,8.9
Sehore,Jawar,Kurawar,Commercial,Cooperative,6420.8,24470440,5.0,2,1,3347,7,Yes,18.1
Sehore,Rehti,Magarda,Mixed-use,Private,6324.3,13688102,6.0,3,2,5593,3,No,9.2
Sehore,Ichhawar,Jawar,Commercial,Cooperative,9465.5,45288202,5.0,2,3,11912,6,Yes,0.3
Sehore,Rehti,Banet Mal,Industrial,Cooperative,701.7,3952240,6.0,3,0,1213,3,Yes,14.0
Sehore,Budhni,Badiyakhedi,Industrial,Government,12168.1,106771550,6.0,2,4,3812,13,Yes,0.4
Sehore,Rehti,Khejra,Mixed-use,Institutional,11032.4,72889998,5.0,3,2,7800,14,Yes,17.9
Sehore,Nasrullaganj,Salkanpur,Commercial,Private,10617.5,29916049,5.0,3,1,6537,11,No,8.3
Sehore,Rehti,Ladkheda Khurd,Agricultural,Private,8637.2,18496356,5.0,3,0,10739,15,Yes,6.5
Sehore,Nasrullaganj,Bijepur,Mixed-use,Private,11703.5,20928316,7.5,2,1,4710,7,No,14.5
Sehore,Jawar,Sonda Khurd,Commercial,Government,177.2,860475,6.0,3,1,7676,12,Yes,0.2
Sehore,Nasrullaganj,Bherunda,Industrial,Institutional,3560.6,30025148,5.0,2,0,7626,1,No,8.9
Sehore,Budhni,Banet,Agricultural,Government,8312.8,53531872,5.0,2,5,9313,12,No,1.9
Sehore,Rehti,Pachama,Mixed-use,Private,6853.9,40033911,6.0,2,2,9950,2,No,19.0
Sehore,Jawar,Doraha Mal,Mixed-use,Government,535.5,3540490,5.0,3,5,5998,15,Yes,15.5
Sehore,Jawar,Bagwada,Residential,Cooperative,8865.8,79439379,6.0,3,5,8234,1,No,14.5
Sehore,Ashta,Badiyakhedi,Agricultural,Institutional,13926.9,110870757,5.0,3,4,3369,15,No,9.4
Sehore,Shyampur,Pachama,Agricultural,Private,8682.1,35906220,5.0,3,4,10667,6,No,3.0
Sehore,Ichhawar,Mogra,Residential,Government,6207.2,43951293,7.5,3,5,1112,2,No,10.3
Sehore,Ashta,Bherunda,Residential,Government,6585.2,6755244,7.5,2,4,4610,14,Yes,16.3
Sehore,Budhni,Dhaturiya Khurd,Industrial,Private,810.9,2084368,5.0,3,5,6705,11,Yes,10.6
Sehore,Rehti,Jetpura Kalan,Mixed-use,Cooperative,7016.9,34576336,6.0,2,0,4597,11,No,2.8
Sehore,Sehore,Rampura,Commercial,Private,1649.3,6080660,7.5,3,2,7160,1,No,9.0
Sehore,Rehti,Kalapipal Road,Agricultural,Cooperative,10454.8,57537427,5.0,2,1,654,6,Yes,19.4
Sehore,Rehti,Ladkheda,Commercial,Cooperative,11972.4,81949354,7.5,2,2,785,1,No,7.2
Sehore,Sehore,Khejra Khurd,Agricultural,Cooperative,9613.3,24159125,7.5,2,4,2191,12,Yes,9.9
Sehore,Shyampur,Jetpura,Mixed-use,Cooperative,14162.6,46130757,6.0,2,2,10113,15,No,13.1
Sehore,Nasrullaganj,Ladkui,Mixed-use,Government,5642.8,32927339,7.5,3,0,2957,6,Yes,15.5
Sehore,Budhni,Bamuliya Kalan,Commercial,Private,10479.7,85267767,6.0,2,1,6300,13,No,2.3
Sehore,Budhni,Bilpank,Industrial,Government,3225.4,9391732,5.0,2,5,1300,4,No,11.2
Sehore,Ashta,Harpura Khurd,Industrial,Government,7772.7,53665439,6.0,3,1,3907,6,No,3.6
Sehore,Ichhawar,Jawar,Commercial,Institutional,11651.2,100769318,6.0,3,4,2079,2,Yes,11.2
Sehore,Sehore,Pipliya Khurd,Mixed-use,Government,4412.5,17416661,6.0,2,4,2756,13,Yes,2.8
Sehore,Jawar,Bilkisganj,Industrial,Cooperative,7699.4,28373651,5.0,2,4,10716,5,No,7.5
Sehore,Ashta,Karadiya,Agricultural,Cooperative,10415.4,51656106,6.0,2,3,4975,4,Yes,18.3
Sehore,Nasrullaganj,Ladkui,Agricultural,Institutional,3159.4,9418426,7.5,2,0,11353,6,No,7.1
Sehore,Ichhawar,Paraswada,Commercial,Private,9314.0,47730095,7.5,2,3,9741,12,No,9.1
Sehore,Rehti,Sonda Khurd,Commercial,Institutional,3020.4,16953334,6.0,3,3,128,13,No,6.6
Sehore,Sehore,Bagmau,Agricultural,Government,11628.2,65509532,6.0,3,0,1040,13,Yes,0.4
Sehore,Ichhawar,Jamuniya,Mixed-use,Cooperative,3965.8,10087453,6.0,2,0,72,2,Yes,10.1
Sehore,Sehore,Bamuliya Kalan,Mixed-use,Private,3274.8,7351888,7.5,2,2,7394,6,Yes,10.6
Sehore,Budhni,Pandharinath,Residential,Institutional,10772.3,14011205,5.0,3,3,6102,7,Yes,12.9
Sehore,Sehore,Pathar,Commercial,Cooperative,2875.7,22020265,6.0,3,2,6869,3,Yes,18.2
Sehore,Budhni,Bilpank,Agricultural,Institutional,11912.3,71281633,7.5,2,1,10922,4,No,0.2
Sehore,Budhni,Ralayati,Commercial,Institutional,3497.8,14268817,5.0,3,2,7787,11,Yes,14.4
Sehore,Ashta,Sonda Khurd,Residential,Government,13901.0,72339634,5.0,2,3,9521,13,No,2.3
Sehore,Jawar,Magarda,Commercial,Private,3955.6,28086182,5.0,2,0,2842,3,No,12.7
Sehore,Shyampur,Magarda,Industrial,Private,5793.9,7722349,7.5,3,3,4196,11,Yes,10.6
Sehore,Rehti,Khejra,Residential,Government,3337.5,8598971,6.0,3,5,252,3,No,19.6
Sehore,Budhni,Dhodal,Industrial,Institutional,8314.7,37532210,7.5,2,5,6164,12,No,11.0
Sehore,Ashta,Dhodal,Commercial,Institutional,8922.3,21069759,7.5,2,5,11282,2,No,3.3
Sehore,Nasrullaganj,Rampura,Residential,Institutional,1723.6,1817913,5.0,2,4,5978,12,No,18.0
Sehore,Jawar,Kherdi,Residential,Institutional,12832.4,55147292,5.0,2,0,2708,14,Yes,2.3
Sehore,Nasrullaganj,Shyampur,Commercial,Private,9319.7,47052464,6.0,3,3,10179,9,No,8.1
Sehore,Nasrullaganj,Bijepur,Residential,Government,6993.2,59553845,7.5,2,1,10897,7,No,17.7
Sehore,Rehti,Kachnariya Kalan,Residential,Cooperative,4737.6,15088713,7.5,2,2,3185,13,Yes,14.4
Sehore,Ashta,Pandharinath,Residential,Government,999.6,3515756,5.0,2,0,5936,7,Yes,17.8
Sehore,Jawar,Bairagarh,Commercial,Institutional,14016.6,123104541,7.5,2,1,11953,15,No,8.0
Sehore,Sehore,Borkhedi,Residential,Government,14986.2,33940553,5.0,3,1,4197,3,Yes,10.8
Sehore,Shyampur,Shyampur,Industrial,Cooperative,5822.2,20304889,5.0,2,5,10445,15,No,12.8
Sehore,Sehore,Pipalkheda,Industrial,Institutional,853.0,4531686,6.0,3,1,1279,1,No,13.0
Sehore,Ichhawar,Bairagarh,Residential,Private,3677.2,10109739,5.0,3,0,355,12,No,19.3
Sehore,Ichhawar,Pathar,Industrial,Government,5222.4,12861596,6.0,3,0,7207,12,Yes,11.9
Sehore,Shyampur,Jhal,Commercial,Institutional,10513.8,28978594,7.5,2,4,2823,13,Yes,18.2
Sehore,Jawar,Jetpura Kalan,Commercial,Cooperative,8275.3,36509255,5.0,3,5,700,5,Yes,13.0
Sehore,Jawar,Harpura Kalan,Industrial,Government,1259.8,7449913,6.0,2,0,1371,12,No,13.7
Sehore,Ichhawar,Jetpura Khurd,Residential,Government,4835.7,16923458,6.0,2,2,162,14,No,19.7
Sehore,Ashta,Dewas Naka,Industrial,Institutional,171.5,937885,6.0,3,5,9517,10,No,4.0
Sehore,Rehti,Paraswada,Industrial,Cooperative,10588.9,45710453,5.0,2,4,238,13,No,18.2
Sehore,Rehti,Doraha,Mixed-use,Institutional,8322.5,57581582,6.0,2,1,6124,10,No,6.8
Sehore,Jawar,Salkanpur,Residential,Institutional,9216.0,35095911,5.0,3,1,10854,12,No,2.3
Sehore,Budhni,Ichhawar,Mixed-use,Cooperative,7508.4,28088918,7.5,2,3,3808,7,No,14.7
Sehore,Ashta,Dhodal,Residential,Institutional,1048.1,3038241,5.0,2,1,4323,3,No,17.3
Sehore,Shyampur,Rampura,Industrial,Private,14896.3,38578084,7.5,2,1,10426,14,Yes,2.9
Sehore,Budhni,Ralayati,Residential,Government,5351.3,42199041,7.5,3,5,11223,14,No,17.6
Sehore,Budhni,Doraha,Commercial,Cooperative,11258.1,96638702,6.0,2,3,3612,2,Yes,6.2
Sehore,Jawar,Chandpur,Residential,Private,14945.0,75187530,5.0,2,0,7127,12,No,15.7
Sehore,Nasrullaganj,Jetpura Khurd,Residential,Private,3584.4,30188655,5.0,2,1,11600,7,No,11.0
Sehore,Rehti,Kurawar,Residential,Private,2004.5,10035326,6.0,2,5,4192,1,Yes,9.0
Sehore,Ichhawar,Sewas,Agricultural,Cooperative,1015.2,6167603,6.0,3,5,10410,4,Yes,15.2
Sehore,Nasrullaganj,Bilpank,Mixed-use,Cooperative,12939.2,101343574,5.0,2,0,4639,4,No,13.3
Sehore,Nasrullaganj,Ladkui,Commercial,Institutional,4637.1,8512733,6.0,3,0,787,13,Yes,6.0
Sehore,Sehore,Sehore City,Residential,Private,9464.8,17833584,5.0,2,2,6052,6,No,11.5
Sehore,Ichhawar,Jawar,Industrial,Government,10294.7,20828501,5.0,3,3,11395,8,Yes,13.2
Sehore,Shyampur,Pachama,Residential,Cooperative,10752.5,88705807,6.0,3,3,7850,12,No,18.4
Sehore,Budhni,Ladkui,Mixed-use,Cooperative,7013.6,11303486,5.0,2,4,9450,4,No,12.9
Sehore,Ichhawar,Shyampur,Agricultural,Cooperative,3434.4,10987628,5.0,3,2,5646,12,No,18.6
Sehore,Budhni,Rasuliya Khurd,Industrial,Government,4265.8,22644605,7.5,2,3,9532,11,No,15.6
Sehore,Ashta,Bagwada,Residential,Institutional,13155.5,97861957,7.5,3,4,3207,15,Yes,15.4
Sehore,Rehti,Chandpur,Industrial,Government,571.9,4691994,6.0,2,1,9610,3,No,1.7
Sehore,Rehti,Bamuliya,Residential,Cooperative,3480.3,12223187,6.0,3,0,2348,1,No,19.3
Sehore,Budhni,Harpura Kalan,Commercial,Cooperative,8419.1,27217602,5.0,3,2,11231,11,No,14.4
Sehore,Jawar,Jetpura Khurd,Agricultural,Institutional,4293.6,30375369,5.0,3,4,11653,10,No,9.2
Sehore,Ichhawar,Rasuliya Khurd,Commercial,Private,11453.3,14319704,5.0,3,1,11176,11,Yes,18.5
Sehore,Ashta,Bamuliya Khurd,Agricultural,Cooperative,11416.4,17631573,5.0,2,2,6645,2,No,7.4
Sehore,Shyampur,Mangrola,Residential,Institutional,1494.1,12104878,7.5,3,4,7054,7,No,1.7
Sehore,Sehore,Bamuliya,Agricultural,Government,14402.1,28928976,6.0,3,3,1021,12,No,11.3
Sehore,Sehore,Gopalpur,Residential,Private,12093.6,106874730,7.5,3,3,275,4,Yes,3.2
Sehore,Shyampur,Jawar,Agricultural,Institutional,3424.0,24097223,6.0,2,1,5095,14,No,13.2
Sehore,Shyampur,Bamuliya Mal,Agricultural,Private,11341.1,69324717,5.0,3,1,8461,2,No,8.9
Sehore,Ichhawar,Jetpura,Industrial,Government,4311.8,5082103,7.5,2,0,11192,4,Yes,2.0
Sehore,Sehore,Pathar,Commercial,Government,3772.1,28338175,6.0,3,2,1637,9,Yes,3.4
Sehore,Rehti,Kalapipal Road,Residential,Cooperative,928.5,2753786,5.0,3,2,3290,12,Yes,7.1
Sehore,Sehore,Banet Mal,Industrial,Institutional,502.7,3770322,7.5,3,1,6274,3,No,1.9
Sehore,Ichhawar,Pipalia,Residential,Private,12338.6,37789131,7.5,2,0,9747,14,Yes,12.8
Sehore,Ashta,Pachama,Residential,Cooperative,1608.7,11093664,7.5,2,0,591,6,Yes,3.6
Sehore,Nasrullaganj,Jetpura,Commercial,Cooperative,11779.9,53032062,5.0,3,1,9233,5,Yes,6.4
Sehore,Sehore,Bherunda,Residential,Cooperative,1701.3,11030132,7.5,3,2,2371,7,Yes,10.7
Sehore,Rehti,Karadiya,Commercial,Cooperative,11466.8,102903971,6.0,2,3,8732,3,No,1.3
Sehore,Budhni,Khejra,Mixed-use,Institutional,14514.9,35761511,5.0,2,1,5740,9,No,11.9
Sehore,Rehti,Pipliya,Residential,Government,14239.2,98171840,7.5,3,5,2858,9,Yes,6.8
Sehore,Shyampur,Karadiya,Residential,Cooperative,10763.8,54549239,7.5,3,1,5959,5,No,18.3
Sehore,Rehti,Banet,Agricultural,Cooperative,7425.7,36084367,6.0,3,4,6448,5,Yes,0.8
Sehore,Sehore,Pathar,Residential,Private,6566.6,26872214,7.5,2,3,4926,9,No,2.6
Sehore,Shyampur,Rasuliya,Agricultural,Government,7492.8,43080169,7.5,3,5,4805,11,No,0.5
Sehore,Budhni,Chandbad,Residential,Private,13298.4,40338164,6.0,2,2,4199,13,No,14.6
Sehore,Sehore,Shyampur,Residential,Cooperative,981.9,7532050,7.5,2,1,10408,12,No,9.4
Sehore,Shyampur,Bilpank,Commercial,Cooperative,14286.8,55497810,5.0,3,2,3347,2,No,15.5
Sehore,Jawar,Paraswada,Agricultural,Private,9764.3,27819600,7.5,3,1,11092,11,No,19.0
Sehore,Ichhawar,Paraswada,Mixed-use,Institutional,2397.0,20128034,6.0,2,3,9741,15,No,11.4
Sehore,Nasrullaganj,Magarda,Agricultural,Institutional,10691.9,40974709,6.0,2,1,7400,12,Yes,14.5
Sehore,Shyampur,Pathar,Commercial,Cooperative,10961.9,57359995,5.0,2,5,4635,15,Yes,3.3
Sehore,Jawar,Pipalkheda,Commercial,Cooperative,5860.9,27507300,6.0,2,5,4584,1,No,14.6
Sehore,Sehore,Magarda,Agricultural,Private,1285.1,6964537,5.0,2,0,310,6,Yes,18.8
Sehore,Ichhawar,Mangrola,Mixed-use,Government,644.9,4642996,6.0,3,4,5891,3,Yes,8.9
Sehore,Sehore,Jamuniya,Industrial,Institutional,2803.8,16821683,6.0,3,1,3805,14,No,4.0
Sehore,Ichhawar,Ralayati,Mixed-use,Government,9150.0,65494719,7.5,2,0,5697,2,Yes,0.3
Sehore,Sehore,Sehore City,Industrial,Cooperative,11368.3,17526484,5.0,3,5,8601,7,No,19.4
Sehore,Rehti,Ladkui,Industrial,Private,5469.0,21065435,5.0,2,0,5884,3,Yes,11.3
Sehore,Jawar,Kothri,Mixed-use,Cooperative,3392.0,21444649,7.5,3,0,7853,10,Yes,16.8
Sehore,Shyampur,Mogra,Commercial,Private,14737.5,86927761,5.0,3,0,5151,9,No,1.1
Sehore,Ichhawar,Banet Mal,Industrial,Institutional,9129.5,69709682,7.5,2,4,2497,7,Yes,0.1
Sehore,Ashta,Gopalpur,Commercial,Government,490.6,3062164,6.0,2,1,2036,9,No,7.0
Sehore,Jawar,Kalapipal Road,Agricultural,Cooperative,11604.6,23803809,5.0,2,2,10219,15,No,18.9
Sehore,Budhni,Paraswada,Agricultural,Cooperative,11860.2,14664530,5.0,2,0,9074,9,Yes,15.9
Sehore,Ashta,Kachnariya Kalan,Agricultural,Private,7015.7,7677266,7.5,3,0,3671,15,Yes,1.0
Sehore,Sehore,Dewas Naka,Agricultural,Cooperative,4922.2,31808114,6.0,2,4,5600,10,Yes,6.1
Sehore,Ashta,Bairagarh,Mixed-use,Cooperative,2705.6,8075840,6.0,3,5,6494,3,No,3.6
Sehore,Sehore,Magarda,Residential,Private,4377.4,28533598,5.0,3,1,10720,9,No,15.3
Sehore,Rehti,Shyampur,Agricultural,Cooperative,2261.8,11073663,6.0,3,5,3218,15,No,12.1
Sehore,Jawar,Bagmau,Agricultural,Private,6432.1,51653364,7.5,3,3,4251,1,No,11.2
Sehore,Sehore,Bilpank,Mixed-use,Institutional,8030.8,36718015,7.5,2,0,944,7,No,9.2
Sehore,Ichhawar,Kalapipal,Agricultural,Private,7599.7,45586906,7.5,3,4,10063,15,No,4.4
Sehore,Shyampur,Jawar,Residential,Government,4238.8,11453614,5.0,3,5,4407,6,Yes,18.5
Sehore,Nasrullaganj,Bagwada,Industrial,Private,4114.5,4204787,5.0,3,5,9703,4,No,7.0
Sehore,Shyampur,Bhatkhedi,Industrial,Government,14787.4,121248998,7.5,2,0,3663,11,Yes,9.4
Sehore,Jawar,Magarda,Industrial,Private,2183.5,8985402,6.0,2,0,2578,14,Yes,0.2
Sehore,Rehti,Paraswada,Mixed-use,Institutional,11832.1,22730781,5.0,2,5,5046,3,No,15.5
Sehore,Sehore,Budhni,Residential,Private,13141.9,48219671,6.0,2,3,10754,10,Yes,14.0
Sehore,Jawar,Ichhawar,Commercial,Institutional,1171.8,9704522,5.0,3,2,10769,4,Yes,11.8
Sehore,Rehti,Jhal,Mixed-use,Institutional,9278.7,59729114,6.0,3,0,8214,13,Yes,8.6
Sehore,Ashta,Dewas Naka,Agricultural,Cooperative,1561.8,5035199,5.0,2,3,564,1,No,14.7
Sehore,Budhni,Bamuliya Mal,Industrial,Institutional,13384.7,43763871,6.0,3,0,10868,12,No,4.8
Sehore,Shyampur,Jhal,Commercial,Private,13605.7,110699797,7.5,3,2,151,12,No,5.2
Sehore,Rehti,Rampura,Industrial,Cooperative,1899.3,4166923,7.5,3,2,1148,5,Yes,9.8
Sehore,Rehti,Bilpank,Residential,Institutional,1703.7,11708006,7.5,3,1,6902,4,No,13.8
Sehore,Ichhawar,Bilkisganj,Commercial,Government,3137.9,8630549,7.5,2,0,5195,10,Yes,0.4
Sehore,Budhni,Ladkui,Commercial,Private,4398.9,14009770,7.5,3,2,6929,8,No,1.5
Sehore,Nasrullaganj,Barkheda,Industrial,Cooperative,5907.6,19929921,6.0,2,4,1434,15,Yes,8.1
Sehore,Nasrullaganj,Bhatkhedi,Industrial,Cooperative,7413.9,54086499,7.5,3,3,6152,14,No,14.4
Sehore,Sehore,Ladkheda,Agricultural,Cooperative,14592.2,20063567,6.0,2,0,8244,11,No,17.0
Sehore,Ichhawar,Pipliya Khurd,Industrial,Institutional,4996.6,17814089,5.0,2,3,6009,1,No,11.5
Sehore,Shyampur,Kukri,Commercial,Cooperative,14941.3,70883878,6.0,3,1,2779,1,No,1.6
Sehore,Rehti,Doraha Mal,Residential,Cooperative,13364.9,31559096,7.5,3,5,3853,11,No,15.7
Sehore,Nasrullaganj,Rehti,Residential,Cooperative,12022.1,25457290,6.0,3,1,9620,1,Yes,3.3
Sehore,Budhni,Bamuliya,Commercial,Private,2974.2,15917581,5.0,2,1,374,15,Yes,2.3
Sehore,Budhni,Pipliya,Agricultural,Private,6055.2,18242716,7.5,3,2,8619,8,No,7.5
Sehore,Nasrullaganj,Harpura Kalan,Commercial,Cooperative,1636.8,2616519,5.0,3,4,7545,15,No,7.0
Sehore,Jawar,Karadiya,Residential,Cooperative,14368.1,115484453,5.0,3,5,1508,11,Yes,6.6
Sehore,Sehore,Kalapipal,Mixed-use,Cooperative,14602.8,43509665,5.0,3,5,8851,7,No,1.5
Sehore,Ichhawar,Harpura Khurd,Industrial,Private,10412.1,60390665,7.5,2,5,7130,3,No,17.2
Sehore,Nasrullaganj,Rasuliya Kalan,Industrial,Cooperative,10578.9,24807153,5.0,3,5,8842,5,Yes,8.7
Sehore,Rehti,Barkheda,Industrial,Cooperative,2933.3,14229708,7.5,2,0,114,3,No,16.3
Sehore,Ashta,Jetpura Khurd,Mixed-use,Institutional,12852.4,89062603,5.0,2,1,8897,11,No,3.3
Sehore,Ichhawar,Bherunda,Agricultural,Private,8616.2,52311471,6.0,3,1,5042,14,No,8.4
Sehore,Ichhawar,Kothrikalan,Residential,Private,5909.0,26000683,5.0,2,4,3525,11,No,0.8
Sehore,Ichhawar,Pathar,Commercial,Government,5798.3,20782621,7.5,2,2,287,4,Yes,12.9
Sehore,Rehti,Karadiya,Mixed-use,Institutional,1057.9,3373892,5.0,2,1,4688,9,No,3.9
Sehore,Rehti,Jawar,Industrial,Institutional,5586.6,39551648,7.5,2,5,4092,3,Yes,17.1
Sehore,Shyampur,Ichhawar,Commercial,Institutional,4105.9,14034949,5.0,2,0,10203,1,No,9.7
Sehore,Ichhawar,Chandpur,Agricultural,Government,14085.4,28646171,6.0,3,5,10586,4,No,8.8
Sehore,Rehti,Bamuliya,Industrial,Cooperative,1047.9,2114862,6.0,3,1,5580,6,No,11.2
Sehore,Budhni,Pathar,Industrial,Private,2761.5,11369292,6.0,2,2,11245,4,Yes,16.0
Sehore,Ichhawar,Kachnariya Kalan,Agricultural,Government,6983.1,9832445,5.0,2,2,1014,15,Yes,4.2
Sehore,Nasrullaganj,Amlaha,Commercial,Private,6595.0,31526725,7.5,3,4,3014,15,No,16.3
Sehore,Shyampur,Salkanpur,Commercial,Private,12483.7,72707182,7.5,2,1,7421,15,Yes,13.8
Sehore,Budhni,Patla,Industrial,Institutional,9023.9,49982247,6.0,3,3,10993,15,Yes,19.0
Sehore,Ichhawar,Bilkisganj,Residential,Cooperative,14111.0,35218018,5.0,2,5,6465,14,No,12.0
Sehore,Ashta,Sehore City,Agricultural,Institutional,2908.7,8753688,5.0,3,2,4803,5,Yes,16.5
Sehore,Sehore,Pipliya Khurd,Residential,Institutional,2278.5,14856151,7.5,2,5,973,8,Yes,3.4
Sehore,Shyampur,Pipalkheda,Mixed-use,Government,4841.6,22729010,5.0,3,4,5286,11,No,2.2
Sehore,Jawar,Salkanpur,Mixed-use,Institutional,3333.3,3713689,7.5,2,0,10955,7,Yes,12.7
Sehore,Ichhawar,Magarda,Mixed-use,Cooperative,9709.2,46669743,6.0,3,2,6644,6,No,2.5
Sehore,Ichhawar,Gunaur,Agricultural,Cooperative,9841.0,28840367,6.0,3,5,3598,4,Yes,14.3
Sehore,Sehore,Harpura Kalan,Industrial,Institutional,14079.1,100944288,6.0,3,5,6780,12,Yes,6.7
Sehore,Shyampur,Karadiya,Industrial,Government,4758.6,42374812,5.0,3,0,11995,14,No,8.0
Sehore,Sehore,Harpura Kalan,Mixed-use,Institutional,13703.7,58475124,6.0,2,0,10545,15,Yes,14.1
Sehore,Shyampur,Karadiya,Commercial,Government,8575.0,35683081,6.0,3,5,2338,2,Yes,11.3
Sehore,Ichhawar,Paraswada,Agricultural,Private,11006.7,40813854,6.0,3,5,3293,8,Yes,4.7
Sehore,Sehore,Sonda,Residential,Institutional,1125.7,2421802,6.0,3,1,990,3,No,1.0
Sehore,Budhni,Amlaha,Industrial,Government,2749.8,15059329,5.0,2,4,3331,6,Yes,6.3
Sehore,Jawar,Kachnariya Kalan,Commercial,Government,9141.7,36148525,5.0,3,4,6507,15,Yes,11.2
Sehore,Ashta,Paraswada,Industrial,Institutional,3036.2,4358410,7.5,3,4,3530,11,No,15.1
Sehore,Sehore,Paraswada,Mixed-use,Private,830.4,7320740,7.5,2,2,5021,7,No,19.6
Sehore,Sehore,Kachnariya Kalan,Agricultural,Government,6516.9,42192176,5.0,3,1,8537,7,Yes,17.6
Sehore,Rehti,Budhni,Mixed-use,Institutional,5084.0,12436177,7.5,3,1,9403,8,Yes,7.6
Sehore,Ichhawar,Pipalia,Commercial,Institutional,6763.1,50837825,6.0,2,5,5033,12,No,18.4
Sehore,Ichhawar,Gopalpur,Residential,Institutional,7055.5,17917413,7.5,2,2,10503,5,No,8.4
Sehore,Budhni,Shyampur,Agricultural,Private,14065.1,47625799,7.5,3,0,9009,1,No,17.4
Sehore,Sehore,Dhaturiya,Mixed-use,Cooperative,11385.7,79354667,7.5,3,4,2825,5,No,12.1
Sehore,Nasrullaganj,Budhni,Commercial,Institutional,1324.1,11462219,7.5,3,3,1470,4,No,5.5
Sehore,Jawar,Dhaturiya Khurd,Commercial,Private,8203.4,43934491,5.0,3,4,3173,5,No,8.5
Sehore,Budhni,Chandbad,Commercial,Cooperative,14486.1,84305372,5.0,2,0,11083,15,Yes,3.3
Sehore,Ashta,Doraha,Industrial,Government,1509.3,10738756,5.0,2,0,10325,3,Yes,11.6
Sehore,Rehti,Kothrikalan,Commercial,Private,13928.5,40934849,6.0,2,5,1140,5,Yes,11.9
Sehore,Ichhawar,Bilkisganj,Commercial,Cooperative,758.9,2242739,7.5,3,3,3118,1,Yes,3.7
Sehore,Rehti,Kachnariya Kalan,Residential,Government,1537.4,11048165,6.0,3,3,9475,12,Yes,0.3
Sehore,Ashta,Doraha Mal,Residential,Private,14272.2,57227883,6.0,2,1,4867,14,No,10.6
Sehore,Nasrullaganj,Ladkui,Mixed-use,Cooperative,1776.9,14757444,6.0,3,5,8124,5,No,12.4
Sehore,Budhni,Khejra Khurd,Residential,Cooperative,241.1,1172002,7.5,2,0,4219,1,Yes,12.5
Sehore,Ashta,Bijepur,Commercial,Institutional,9436.3,52307418,5.0,2,1,2798,2,No,13.4
Sehore,Ashta,Ichhawar,Agricultural,Government,2735.0,18004921,7.5,2,1,11244,12,No,3.8
Sehore,Shyampur,Badiyakhedi,Commercial,Institutional,2281.5,18141489,5.0,2,1,1880,2,No,9.4
Sehore,Rehti,Bairagarh,Commercial,Government,2578.6,10547090,7.5,2,0,1417,7,No,10.2
Sehore,Budhni,Jhal,Industrial,Cooperative,11073.9,95508839,5.0,2,2,1620,6,Yes,10.2
Sehore,Nasrullaganj,Dhaturiya,Industrial,Cooperative,3569.2,4018647,5.0,2,4,9444,5,Yes,9.7
Sehore,Rehti,Pipalia,Residential,Institutional,14185.7,15539088,5.0,2,4,8600,5,Yes,1.3
Sehore,Rehti,Ichhawar,Industrial,Institutional,11946.9,12198147,6.0,3,1,9024,5,No,18.6
Sehore,Shyampur,Nasrullaganj,Commercial,Cooperative,7602.8,34131337,7.5,3,0,163,9,Yes,19.9
Sehore,Shyampur,Pipalkheda,Agricultural,Institutional,12475.2,46382045,7.5,2,2,5418,12,Yes,1.8
Sehore,Ichhawar,Ralayati,Commercial,Cooperative,9647.3,85428838,5.0,2,4,3120,10,Yes,2.4
Sehore,Jawar,Paraswada,Residential,Institutional,1690.5,11852521,5.0,2,2,503,7,Yes,17.0
Sehore,Ashta,Doraha,Mixed-use,Private,5509.0,13387758,5.0,3,2,1102,2,No,12.8
